image_name,label,x,y,width,height
stereo20190405_133623_p0_snap_048.jpg,2,1106,263,82,82
stereo20190405_133623_p0_snap_048.jpg,3,1565,485,82,82
stereo20190405_133623_p0_snap_048.jpg,1,252,985,64,64
stereo20190405_133623_p0_snap_048.jpg,1,636,888,64,64
stereo20190405_133623_p0_snap_048.jpg,1,1458,461,100,100
stereo20190405_133623_p0_snap_048.jpg,1,991,1843,82,82
stereo20190405_133623_p0_snap_048.jpg,1,1222,1402,82,82
stereo20190405_133623_p0_snap_048.jpg,1,1163,1343,82,82
stereo20190405_133623_p3_snap_009.jpg,1,636,626,104,104
stereo20190405_133623_p3_snap_009.jpg,1,1505,823,72,72
stereo20190405_133623_p3_snap_009.jpg,1,1186,635,72,72
stereo20190405_133623_p3_snap_009.jpg,3,1197,299,72,72
stereo20190405_133623_p3_snap_009.jpg,2,825,185,120,120
stereo20190405_133623_p3_snap_009.jpg,1,1728,21,120,120
stereo20190405_133623_p3_snap_009.jpg,1,1802,80,120,120
stereo20190406_054921_p0_snap_1068.jpg,1,266,999,136,136
stereo20190406_054921_p0_snap_1068.jpg,2,1072,1343,92,92
stereo20190406_054921_p0_snap_1068.jpg,1,595,1432,82,82
stereo20190406_054921_p0_snap_1068.jpg,1,1154,1408,82,82
stereo20190406_054921_p0_snap_1068.jpg,1,1171,1275,118,118
stereo20190406_054921_p0_snap_830.jpg,1,603,175,176,176
stereo20190406_054921_p0_snap_830.jpg,1,756,250,160,160
stereo20190406_054921_p0_snap_830.jpg,1,1163,1194,82,82
stereo20190406_054921_p0_snap_830.jpg,2,1222,1801,118,118
stereo20190406_054921_p0_snap_830.jpg,2,1074,1541,82,82
stereo20190406_054921_p0_snap_830.jpg,2,1269,1257,118,118
stereo20190406_054921_p0_snap_830.jpg,1,642,817,64,64
stereo20190406_054921_p0_snap_830.jpg,1,719,745,82,82
stereo20190406_054921_p0_snap_830.jpg,1,1444,290,100,100
stereo20190406_054921_p0_snap_830.jpg,1,1370,1260,100,100
stereo20190406_054921_p0_snap_830.jpg,1,1281,1834,118,118
stereo20190406_063426_p0_snap_310.jpg,1,1087,1400,92,92
stereo20190406_063426_p0_snap_310.jpg,3,1079,1757,92,92
stereo20190406_063426_p0_snap_310.jpg,3,980,1700,92,92
stereo20190406_063426_p0_snap_310.jpg,3,1376,1321,92,92
stereo20190406_063426_p0_snap_310.jpg,3,1257,1123,110,110
stereo20190406_063426_p0_snap_310.jpg,1,1198,1281,76,76
stereo20190406_063426_p0_snap_310.jpg,1,521,793,126,126
stereo20190406_063426_p0_snap_310.jpg,1,468,767,126,126
stereo20190406_063426_p0_snap_310.jpg,1,1443,1376,92,92
stereo20190406_063426_p0_snap_310.jpg,1,1399,1225,100,100
stereo20190406_063426_p0_snap_310.jpg,1,1485,1254,118,118
stereo20190406_063426_p0_snap_310.jpg,1,994,1781,82,82
stereo20190406_063426_p0_snap_310.jpg,1,811,1603,82,82
stereo20190406_063426_p0_snap_310.jpg,1,751,976,82,82
stereo20190405_133623_p2_snap_122.jpg,1,1373,1284,72,72
stereo20190405_133623_p2_snap_122.jpg,1,544,458,76,76
stereo20190405_133623_p2_snap_122.jpg,3,934,1390,88,88
stereo20190405_133623_p2_snap_122.jpg,1,1325,351,114,114
stereo20190405_133623_p2_snap_122.jpg,1,75,1418,98,98
stereo20190405_133623_p2_snap_122.jpg,1,410,1422,104,104
stereo20190405_133623_p2_snap_122.jpg,3,619,814,72,72
stereo20190405_133623_p2_snap_122.jpg,2,444,938,104,104
stereo20190405_133623_p2_snap_122.jpg,1,471,1438,104,104
stereo20190405_133623_p2_snap_122.jpg,1,61,738,88,88
stereo20190405_133623_p2_snap_122.jpg,1,619,473,72,72
stereo20190405_133623_p2_snap_122.jpg,1,370,967,104,104
stereo20190405_133623_p2_snap_122.jpg,1,1858,1031,104,104
stereo20190405_133623_p2_snap_122.jpg,3,1866,600,88,88
stereo20190406_054921_p0_snap_401.jpg,1,314,1632,130,130
stereo20190406_054921_p0_snap_401.jpg,2,373,1228,152,152
stereo20190406_054921_p0_snap_401.jpg,3,1408,1494,118,118
stereo20190406_054921_p0_snap_401.jpg,1,275,1328,100,100
stereo20190406_054921_p0_snap_401.jpg,1,1287,1515,100,100
stereo20190406_054921_p0_snap_401.jpg,1,1503,1036,152,152
stereo20190405_135700_p0_snap_157.jpg,3,1536,206,126,126
stereo20190405_135700_p0_snap_157.jpg,1,1160,750,76,76
stereo20190405_135700_p0_snap_157.jpg,3,1676,1439,70,70
stereo20190405_135700_p0_snap_157.jpg,1,1639,1227,104,104
stereo20190405_135700_p0_snap_157.jpg,1,630,1164,88,88
stereo20190405_135700_p0_snap_157.jpg,1,752,1378,148,148
stereo20190405_135700_p0_snap_157.jpg,2,634,786,148,148
stereo20190405_133623_p0_snap_091.jpg,3,1135,1475,136,136
stereo20190405_133623_p0_snap_091.jpg,1,1068,1603,136,136
stereo20190405_133623_p0_snap_091.jpg,1,1023,1459,120,120
stereo20190406_054921_p0_snap_094.jpg,1,756,1876,88,88
stereo20190406_054921_p0_snap_094.jpg,3,975,1847,88,88
stereo20190406_054921_p0_snap_094.jpg,1,1235,1205,104,104
stereo20190406_065607_p0_snap_412.jpg,3,881,734,274,274
stereo20190406_065607_p0_snap_412.jpg,1,248,1453,82,82
stereo20190406_065607_p0_snap_412.jpg,1,192,837,82,82
stereo20190406_065607_p0_snap_412.jpg,1,728,814,152,152
stereo20190406_065607_p0_snap_412.jpg,1,956,1627,188,188
stereo20190406_065607_p0_snap_412.jpg,1,781,1621,206,206
stereo20190405_133623_p2_snap_090.jpg,1,1438,1761,76,76
stereo20190405_133623_p2_snap_090.jpg,2,1355,1542,160,160
stereo20190405_133623_p2_snap_090.jpg,2,1344,929,126,126
stereo20190405_133623_p2_snap_090.jpg,1,605,747,142,142
stereo20190405_133623_p2_snap_090.jpg,1,1515,715,72,72
stereo20190405_133623_p2_snap_090.jpg,1,1447,1069,72,72
stereo20190405_133623_p2_snap_090.jpg,3,1515,1051,72,72
stereo20190405_133623_p2_snap_090.jpg,2,1198,898,136,136
stereo20190405_133623_p2_snap_090.jpg,1,932,980,82,82
stereo20190405_133623_p2_snap_090.jpg,3,514,1181,118,118
stereo20190405_133623_p2_snap_090.jpg,1,475,596,82,82
stereo20190405_133623_p2_snap_090.jpg,1,350,1791,100,100
stereo20190405_133623_p2_snap_090.jpg,1,1852,1715,100,100
stereo20190405_133623_p2_snap_090.jpg,1,1871,1285,118,118
stereo20190406_054921_p0_snap_670.jpg,3,1120,864,126,126
stereo20190406_054921_p0_snap_670.jpg,1,545,1397,142,142
stereo20190406_054921_p0_snap_670.jpg,2,614,1323,142,142
stereo20190406_054921_p0_snap_670.jpg,1,562,1796,100,100
stereo20190406_054921_p0_snap_670.jpg,1,657,1819,100,100
stereo20190406_054921_p0_snap_502.jpg,3,1131,413,72,72
stereo20190406_054921_p0_snap_502.jpg,1,1140,349,76,76
stereo20190406_054921_p0_snap_502.jpg,1,37,1496,148,148
stereo20190406_054921_p0_snap_502.jpg,3,994,802,92,92
stereo20190406_054921_p0_snap_502.jpg,1,512,551,138,138
stereo20190406_054921_p0_snap_502.jpg,1,583,551,138,138
stereo20190406_054921_p0_snap_502.jpg,1,169,1210,120,120
stereo20190406_054921_p0_snap_502.jpg,1,58,1593,120,120
stereo20190405_133623_p2_snap_074.jpg,2,1839,1539,132,132
stereo20190405_133623_p2_snap_074.jpg,2,1889,1633,110,110
stereo20190405_133623_p2_snap_074.jpg,1,1574,557,82,82
stereo20190405_133623_p2_snap_074.jpg,1,1440,835,98,98
stereo20190405_133623_p2_snap_074.jpg,1,997,810,70,70
stereo20190405_133623_p2_snap_074.jpg,1,464,251,154,154
stereo20190406_054921_p0_snap_1073.jpg,3,89,1467,82,82
stereo20190406_054921_p0_snap_1073.jpg,2,98,1621,82,82
stereo20190406_054921_p0_snap_1073.jpg,1,68,1541,82,82
stereo20190406_054921_p0_snap_1073.jpg,1,163,1680,100,100
stereo20190406_054921_p0_snap_1073.jpg,1,213,1547,118,118
stereo20190406_054921_p0_snap_1073.jpg,1,1130,1384,136,136
stereo20190406_054921_p0_snap_1073.jpg,1,1245,1467,136,136
stereo20190405_133623_p2_snap_055.jpg,1,1208,1169,72,72
stereo20190405_133623_p2_snap_055.jpg,1,1216,924,72,72
stereo20190405_133623_p2_snap_055.jpg,1,474,1349,136,136
stereo20190405_133623_p2_snap_055.jpg,1,1369,1328,104,104
stereo20190405_133623_p2_snap_055.jpg,1,1480,1092,136,136
stereo20190405_133623_p2_snap_055.jpg,2,1573,1015,136,136
stereo20190405_133623_p2_snap_055.jpg,2,1130,885,82,82
stereo20190405_133623_p2_snap_055.jpg,1,1396,1405,118,118
stereo20190406_065607_p0_snap_405.jpg,1,697,108,92,92
stereo20190406_065607_p0_snap_405.jpg,3,754,648,74,74
stereo20190406_065607_p0_snap_405.jpg,3,124,382,82,82
stereo20190406_065607_p0_snap_405.jpg,1,796,595,82,82
stereo20190406_065607_p0_snap_405.jpg,3,876,965,188,188
stereo20190405_135700_p1_snap_008.jpg,1,1696,18,138,138
stereo20190405_135700_p1_snap_008.jpg,3,111,1589,88,88
stereo20190405_135700_p1_snap_008.jpg,1,1282,1278,72,72
stereo20190405_135700_p1_snap_008.jpg,1,1777,882,72,72
stereo20190405_135700_p1_snap_008.jpg,1,1674,394,72,72
stereo20190405_135700_p1_snap_008.jpg,1,1247,366,72,72
stereo20190405_135700_p1_snap_008.jpg,2,1660,534,120,120
stereo20190405_135700_p1_snap_008.jpg,1,587,400,120,120
stereo20190405_135700_p1_snap_008.jpg,1,714,436,120,120
stereo20190405_135700_p1_snap_008.jpg,1,1831,1498,120,120
stereo20190405_135700_p1_snap_008.jpg,2,1710,988,120,120
stereo20190405_135700_p1_snap_008.jpg,1,21,1630,120,120
stereo20190405_135700_p1_snap_017.jpg,1,2,504,110,110
stereo20190405_135700_p1_snap_017.jpg,1,642,648,92,92
stereo20190405_135700_p1_snap_017.jpg,2,703,1040,76,76
stereo20190405_135700_p1_snap_017.jpg,2,773,1010,76,76
stereo20190405_135700_p1_snap_017.jpg,2,651,1124,64,64
stereo20190405_135700_p1_snap_017.jpg,1,57,173,100,100
stereo20190405_132743_p0_snap_488.jpg,1,880,652,44,44
stereo20190405_132743_p0_snap_488.jpg,3,561,690,44,44
stereo20190405_132743_p0_snap_488.jpg,3,852,913,44,44
stereo20190405_132743_p0_snap_488.jpg,3,534,930,36,36
stereo20190405_132743_p0_snap_488.jpg,1,473,165,44,44
stereo20190405_132743_p0_snap_488.jpg,1,637,154,68,68
stereo20190405_132743_p0_snap_488.jpg,1,545,303,52,52
stereo20190405_132743_p0_snap_488.jpg,1,554,391,52,52
stereo20190405_133623_p1_snap_068.jpg,3,1655,1074,66,66
stereo20190405_133623_p1_snap_068.jpg,2,99,554,104,104
stereo20190405_133623_p1_snap_068.jpg,3,173,526,88,88
stereo20190405_133623_p1_snap_068.jpg,1,1438,1278,104,104
stereo20190405_133623_p1_snap_068.jpg,1,1496,847,104,104
stereo20190405_133623_p1_snap_068.jpg,1,1033,704,88,88
stereo20190405_133623_p1_snap_068.jpg,1,927,696,104,104
stereo20190405_133623_p1_snap_068.jpg,1,955,824,88,88
stereo20190406_054921_p0_snap_451.jpg,1,368,1573,88,88
stereo20190406_054921_p0_snap_451.jpg,3,450,1434,120,120
stereo20190406_054921_p0_snap_451.jpg,3,1806,1431,88,88
stereo20190406_054921_p0_snap_451.jpg,1,1495,1572,88,88
stereo20190406_054921_p0_snap_451.jpg,2,1424,1340,168,168
stereo20190406_054921_p0_snap_451.jpg,1,1538,513,72,72
stereo20190406_054921_p0_snap_451.jpg,1,1608,530,72,72
stereo20190406_054921_p0_snap_451.jpg,3,1597,879,72,72
stereo20190406_054921_p0_snap_451.jpg,1,1522,893,88,88
stereo20190406_054921_p0_snap_451.jpg,1,528,382,72,72
stereo20190406_054921_p0_snap_451.jpg,2,1258,584,136,136
stereo20190406_054921_p0_snap_451.jpg,3,553,947,136,136
stereo20190406_054921_p0_snap_451.jpg,1,991,784,88,88
stereo20190406_054921_p0_snap_451.jpg,3,1416,668,152,152
stereo20190406_054921_p0_snap_451.jpg,2,1273,647,152,152
stereo20190406_054921_p0_snap_451.jpg,1,654,472,168,168
stereo20190405_133623_p0_snap_137.jpg,1,758,1099,78,78
stereo20190405_133623_p0_snap_137.jpg,1,1335,1388,110,110
stereo20190405_133623_p0_snap_137.jpg,1,1017,1614,98,98
stereo20190405_133623_p0_snap_137.jpg,1,40,535,120,120
stereo20190405_133623_p0_snap_137.jpg,1,294,911,72,72
stereo20190405_133623_p0_snap_137.jpg,1,1269,1733,104,104
stereo20190405_133623_p0_snap_137.jpg,1,931,668,120,120
stereo20190405_133623_p0_snap_137.jpg,2,915,567,136,136
stereo20190405_133623_p0_snap_137.jpg,3,1717,936,120,120
stereo20190405_133623_p0_snap_137.jpg,1,1670,1036,136,136
stereo20190405_133623_p0_snap_137.jpg,1,1614,921,120,120
stereo20190406_065607_p0_snap_383.jpg,1,919,928,178,178
stereo20190406_065607_p0_snap_383.jpg,2,1053,828,206,206
stereo20190406_065607_p0_snap_383.jpg,2,820,843,206,206
stereo20190406_065607_p0_snap_383.jpg,3,843,1657,82,82
stereo20190406_065607_p0_snap_297.jpg,1,1703,1555,76,76
stereo20190406_065607_p0_snap_297.jpg,1,1143,331,88,88
stereo20190406_065607_p0_snap_297.jpg,1,1871,76,118,118
stereo20190406_065607_p0_snap_297.jpg,2,695,843,82,82
stereo20190406_065607_p0_snap_297.jpg,1,709,434,136,136
stereo20190406_065607_p0_snap_297.jpg,3,546,339,172,172
stereo20190406_065607_p0_snap_297.jpg,1,701,1538,82,82
stereo20190406_065607_p0_snap_297.jpg,1,1175,1767,152,152
stereo20190405_133623_p1_snap_050.jpg,2,1769,1322,100,100
stereo20190405_133623_p1_snap_050.jpg,1,1592,1118,82,82
stereo20190405_133623_p1_snap_050.jpg,1,1094,1233,118,118
stereo20190405_133623_p1_snap_050.jpg,1,236,1225,100,100
stereo20190405_133623_p1_snap_050.jpg,1,127,1216,100,100
stereo20190405_133623_p1_snap_050.jpg,1,517,1044,118,118
stereo20190405_133623_p1_snap_149.jpg,1,1605,1145,66,66
stereo20190405_133623_p1_snap_149.jpg,1,1861,1204,72,72
stereo20190405_133623_p1_snap_149.jpg,3,1834,1450,64,64
stereo20190405_133623_p1_snap_149.jpg,3,1266,1482,100,100
stereo20190405_133623_p1_snap_149.jpg,1,645,1429,136,136
stereo20190405_133623_p1_snap_149.jpg,1,177,1376,82,82
stereo20190405_133623_p1_snap_149.jpg,1,322,1476,82,82
stereo20190405_133623_p1_snap_149.jpg,1,121,958,100,100
stereo20190406_054921_p0_snap_123.jpg,1,373,1303,82,82
stereo20190406_054921_p0_snap_123.jpg,1,423,1298,82,82
stereo20190406_054921_p0_snap_123.jpg,2,1438,904,104,104
stereo20190406_054921_p0_snap_123.jpg,3,1432,1245,88,88
stereo20190406_054921_p0_snap_123.jpg,1,1076,1641,72,72
stereo20190406_054921_p0_snap_123.jpg,1,685,1498,120,120
stereo20190405_133623_p2_snap_035.jpg,1,1432,1207,176,176
stereo20190405_133623_p2_snap_035.jpg,1,260,1443,118,118
stereo20190405_133623_p2_snap_035.jpg,1,648,1405,118,118
stereo20190405_133623_p2_snap_035.jpg,1,869,991,118,118
stereo20190405_133623_p2_snap_019.jpg,1,1439,1600,76,76
stereo20190405_133623_p2_snap_019.jpg,2,259,1246,114,114
stereo20190405_133623_p2_snap_019.jpg,3,1667,1021,110,110
stereo20190405_133623_p2_snap_019.jpg,1,1642,1103,110,110
stereo20190405_133623_p2_snap_019.jpg,1,1489,1105,88,88
stereo20190405_133623_p2_snap_019.jpg,1,1557,1120,98,98
stereo20190405_133623_p2_snap_019.jpg,1,1397,1543,92,92
stereo20190405_133623_p2_snap_019.jpg,2,894,1162,120,120
stereo20190405_133623_p2_snap_019.jpg,3,246,1679,132,132
stereo20190406_065118_p0_snap_246.jpg,2,851,762,208,208
stereo20190406_065118_p0_snap_246.jpg,1,885,1569,292,292
stereo20190406_065118_p0_snap_246.jpg,1,763,824,178,178
stereo20190406_065118_p0_snap_246.jpg,1,174,452,118,118
stereo20190406_065118_p0_snap_246.jpg,1,151,526,118,118
stereo20190406_065118_p0_snap_246.jpg,1,77,509,118,118
stereo20190406_065118_p0_snap_246.jpg,1,32,441,118,118
stereo20190406_065607_p0_snap_078.jpg,1,537,923,274,274
stereo20190406_065607_p0_snap_078.jpg,1,1867,811,64,64
stereo20190406_065607_p0_snap_078.jpg,1,766,808,82,82
stereo20190406_065607_p0_snap_078.jpg,1,677,811,82,82
stereo20190406_065607_p0_snap_078.jpg,2,1355,802,82,82
stereo20190406_065607_p0_snap_078.jpg,1,701,1260,82,82
stereo20190406_065607_p0_snap_078.jpg,1,1683,1654,82,82
stereo20190406_065607_p0_snap_078.jpg,1,1299,544,82,82
stereo20190406_065607_p0_snap_078.jpg,1,1831,441,100,100
stereo20190406_065607_p0_snap_078.jpg,1,571,112,206,206
stereo20190406_065607_p0_snap_078.jpg,1,346,98,188,188
stereo20190406_065607_p0_snap_078.jpg,1,329,1796,170,170
stereo20190405_133623_p3_snap_031.jpg,1,1784,1006,82,82
stereo20190405_133623_p3_snap_031.jpg,1,1769,1163,100,100
stereo20190405_133623_p3_snap_031.jpg,1,1840,1086,82,82
stereo20190405_133623_p3_snap_031.jpg,1,1287,1387,136,136
stereo20190405_133623_p3_snap_031.jpg,1,630,1053,118,118
stereo20190405_132743_p0_snap_524.jpg,1,211,144,42,42
stereo20190405_132743_p0_snap_524.jpg,1,676,636,32,32
stereo20190405_132743_p0_snap_524.jpg,1,711,602,32,32
stereo20190405_132743_p0_snap_524.jpg,3,704,863,40,40
stereo20190405_132743_p0_snap_524.jpg,1,331,874,32,32
stereo20190405_132743_p0_snap_524.jpg,1,309,862,32,32
stereo20190405_132743_p0_snap_524.jpg,1,755,701,40,40
stereo20190405_132743_p0_snap_524.jpg,1,273,319,32,32
stereo20190405_132743_p0_snap_524.jpg,1,303,334,32,32
stereo20190405_132743_p0_snap_524.jpg,1,324,117,50,50
stereo20190405_132743_p0_snap_524.jpg,1,177,170,50,50
stereo20190405_132743_p0_snap_524.jpg,1,262,349,40,40
stereo20190405_133623_p0_snap_075.jpg,1,1790,1536,120,120
stereo20190405_133623_p0_snap_075.jpg,1,78,1524,168,168
stereo20190405_133623_p0_snap_075.jpg,1,1020,1688,152,152
stereo20190405_133623_p2_snap_116.jpg,1,999,675,88,88
stereo20190405_133623_p2_snap_116.jpg,1,747,656,88,88
stereo20190405_133623_p2_snap_116.jpg,1,183,325,72,72
stereo20190405_133623_p2_snap_116.jpg,1,471,84,104,104
stereo20190405_133623_p2_snap_116.jpg,1,1033,226,88,88
stereo20190405_133623_p2_snap_116.jpg,3,1087,198,88,88
stereo20190405_133623_p2_snap_116.jpg,3,960,633,72,72
stereo20190405_133623_p2_snap_116.jpg,2,592,308,184,184
stereo20190405_133623_p2_snap_116.jpg,3,1363,856,72,72
stereo20190405_133623_p2_snap_116.jpg,1,1295,597,120,120
stereo20190405_133623_p2_snap_116.jpg,1,1198,604,104,104
stereo20190405_133623_p2_snap_116.jpg,1,1208,77,120,120
stereo20190405_133623_p2_snap_116.jpg,1,745,1570,120,120
stereo20190406_054921_p0_snap_822.jpg,3,1229,1066,96,96
stereo20190406_054921_p0_snap_822.jpg,1,1754,1143,82,82
stereo20190406_054921_p0_snap_822.jpg,1,1295,1433,72,72
stereo20190406_054921_p0_snap_822.jpg,1,433,1406,72,72
stereo20190406_054921_p0_snap_822.jpg,1,433,1406,72,72
stereo20190406_054921_p0_snap_822.jpg,1,732,1371,72,72
stereo20190406_054921_p0_snap_822.jpg,3,722,698,84,84
stereo20190406_054921_p0_snap_822.jpg,1,1002,200,164,164
stereo20190406_054921_p0_snap_822.jpg,2,1423,356,132,132
stereo20190406_054921_p0_snap_822.jpg,1,966,1325,132,132
stereo20190406_054921_p0_snap_822.jpg,1,1538,383,88,88
stereo20190406_054921_p0_snap_822.jpg,3,1413,931,136,136
stereo20190406_054921_p0_snap_822.jpg,1,1535,1831,136,136
stereo20190406_054921_p0_snap_822.jpg,1,1443,1748,118,118
stereo20190406_054921_p0_snap_822.jpg,1,1488,893,100,100
stereo20190406_054921_p0_snap_822.jpg,1,1651,1396,118,118
stereo20190406_054921_p0_snap_822.jpg,1,1585,1343,118,118
stereo20190406_054921_p0_snap_822.jpg,1,1529,1381,118,118
stereo20190406_065607_p0_snap_337.jpg,1,1798,707,98,98
stereo20190406_065607_p0_snap_337.jpg,1,1284,1251,96,96
stereo20190406_065607_p0_snap_337.jpg,1,1471,1892,82,82
stereo20190406_065607_p0_snap_337.jpg,1,1368,1275,76,76
stereo20190406_065607_p0_snap_337.jpg,1,306,1292,232,232
stereo20190406_065607_p0_snap_337.jpg,1,536,1390,216,216
stereo20190406_065607_p0_snap_337.jpg,1,600,1191,216,216
stereo20190406_065607_p0_snap_337.jpg,3,1237,825,88,88
stereo20190406_065607_p0_snap_337.jpg,1,1385,1887,82,82
stereo20190406_065607_p0_snap_337.jpg,1,1748,1035,82,82
stereo20190406_065607_p0_snap_337.jpg,1,1811,1077,82,82
stereo20190406_065607_p0_snap_337.jpg,1,1180,885,82,82
stereo20190406_065607_p0_snap_337.jpg,2,12,719,118,118
stereo20190406_065607_p0_snap_337.jpg,2,127,1148,224,224
stereo20190406_065607_p0_snap_337.jpg,1,263,1092,188,188
stereo20190406_065607_p0_snap_255.jpg,1,1379,1255,90,90
stereo20190406_065607_p0_snap_255.jpg,3,1587,111,110,110
stereo20190406_065607_p0_snap_255.jpg,3,1645,411,176,176
stereo20190406_065607_p0_snap_255.jpg,3,1495,368,204,204
stereo20190406_065607_p0_snap_255.jpg,1,751,1319,120,120
stereo20190406_065607_p0_snap_255.jpg,1,634,811,104,104
stereo20190406_065607_p0_snap_255.jpg,3,627,624,104,104
stereo20190406_065607_p0_snap_255.jpg,2,1749,1208,152,152
stereo20190406_065607_p0_snap_255.jpg,1,665,1796,118,118
stereo20190406_054921_p0_snap_405.jpg,1,1578,97,160,160
stereo20190406_054921_p0_snap_405.jpg,3,1489,529,142,142
stereo20190406_054921_p0_snap_405.jpg,1,1365,590,110,110
stereo20190406_054921_p0_snap_405.jpg,1,1242,706,76,76
stereo20190406_054921_p0_snap_405.jpg,3,1293,1042,126,126
stereo20190406_054921_p0_snap_405.jpg,1,1280,1151,126,126
stereo20190406_054921_p0_snap_405.jpg,1,503,1564,160,160
stereo20190406_054921_p0_snap_405.jpg,1,343,657,126,126
stereo20190406_054921_p0_snap_405.jpg,1,288,214,160,160
stereo20190406_054921_p0_snap_405.jpg,3,382,106,192,192
stereo20190406_065607_p0_snap_258.jpg,1,1574,503,112,112
stereo20190406_065607_p0_snap_258.jpg,2,353,440,192,192
stereo20190406_065607_p0_snap_258.jpg,3,1677,467,100,100
stereo20190406_065607_p0_snap_258.jpg,3,568,468,170,170
stereo20190406_065607_p0_snap_258.jpg,1,885,905,82,82
stereo20190406_054921_p0_snap_953.jpg,3,598,1628,92,92
stereo20190406_054921_p0_snap_953.jpg,3,495,1555,92,92
stereo20190406_054921_p0_snap_953.jpg,1,1402,335,104,104
stereo20190406_054921_p0_snap_953.jpg,1,621,1713,82,82
stereo20190406_054921_p0_snap_953.jpg,1,467,1707,82,82
stereo20190406_054921_p0_snap_953.jpg,1,414,1574,82,82
stereo20190406_054921_p0_snap_953.jpg,1,532,1748,100,100
stereo20190406_054921_p0_snap_953.jpg,1,1059,1399,118,118
stereo20190406_065118_p0_snap_259.jpg,3,443,849,260,260
stereo20190406_054921_p0_snap_946.jpg,3,776,1373,92,92
stereo20190406_054921_p0_snap_946.jpg,3,1225,468,64,64
stereo20190406_054921_p0_snap_946.jpg,3,396,580,82,82
stereo20190406_054921_p0_snap_946.jpg,1,817,828,64,64
stereo20190406_054921_p0_snap_946.jpg,1,1006,390,100,100
stereo20190406_054921_p0_snap_946.jpg,1,293,574,100,100
stereo20190406_054921_p0_snap_946.jpg,1,526,719,100,100
stereo20190406_054921_p0_snap_946.jpg,1,399,727,118,118
stereo20190406_054921_p0_snap_946.jpg,1,1012,890,82,82
stereo20190406_054921_p0_snap_946.jpg,1,1766,1086,82,82
stereo20190406_065607_p0_snap_341.jpg,1,966,192,208,208
stereo20190406_065607_p0_snap_341.jpg,1,399,1582,126,126
stereo20190406_065607_p0_snap_341.jpg,2,534,1108,92,92
stereo20190406_065607_p0_snap_341.jpg,2,805,831,208,208
stereo20190406_065607_p0_snap_341.jpg,1,1038,1095,176,176
stereo20190406_065607_p0_snap_341.jpg,1,982,924,192,192
stereo20190406_065607_p0_snap_341.jpg,1,688,794,76,76
stereo20190406_065607_p0_snap_341.jpg,1,1204,1337,76,76
stereo20190406_065607_p0_snap_341.jpg,1,603,799,92,92
stereo20190406_065607_p0_snap_341.jpg,1,501,1653,226,226
stereo20190406_065607_p0_snap_341.jpg,1,1263,1361,64,64
stereo20190406_065607_p0_snap_341.jpg,1,982,775,136,136
stereo20190406_065607_p0_snap_341.jpg,1,302,1675,188,188
stereo20190406_065607_p0_snap_341.jpg,1,74,1864,82,82
stereo20190406_065607_p0_snap_341.jpg,1,127,1535,82,82
stereo20190406_065607_p0_snap_341.jpg,1,38,1544,100,100
stereo20190406_065607_p0_snap_341.jpg,2,459,1412,118,118
stereo20190406_065607_p0_snap_341.jpg,2,72,714,100,100
stereo20190406_065607_p0_snap_341.jpg,1,1618,1231,82,82
stereo20190406_065607_p0_snap_341.jpg,1,1565,1189,82,82
stereo20190406_054921_p0_snap_462.jpg,2,647,557,142,142
stereo20190406_054921_p0_snap_462.jpg,1,1081,507,76,76
stereo20190406_054921_p0_snap_462.jpg,1,1149,524,92,92
stereo20190406_054921_p0_snap_462.jpg,1,1653,327,92,92
stereo20190406_054921_p0_snap_462.jpg,1,81,429,160,160
stereo20190406_054921_p0_snap_462.jpg,1,1314,1457,126,126
stereo20190406_054921_p0_snap_462.jpg,1,1062,1296,76,76
stereo20190406_054921_p0_snap_462.jpg,3,1012,1251,76,76
stereo20190406_054921_p0_snap_462.jpg,1,1240,991,110,110
stereo20190406_054921_p0_snap_462.jpg,1,1069,883,76,76
stereo20190406_054921_p0_snap_462.jpg,3,1144,865,76,76
stereo20190406_054921_p0_snap_462.jpg,2,678,1205,176,176
stereo20190406_054921_p0_snap_462.jpg,2,529,544,118,118
stereo20190406_054921_p0_snap_462.jpg,2,550,757,100,100
stereo20190406_054921_p0_snap_462.jpg,1,822,1456,82,82
stereo20190406_054921_p0_snap_462.jpg,1,1234,1441,100,100
stereo20190405_133623_p3_snap_005.jpg,1,1253,1071,72,72
stereo20190405_133623_p3_snap_005.jpg,2,1780,1237,92,92
stereo20190405_133623_p3_snap_005.jpg,1,1695,1886,76,76
stereo20190405_133623_p3_snap_005.jpg,3,1272,743,64,64
stereo20190405_133623_p3_snap_005.jpg,2,930,817,118,118
stereo20190405_133623_p3_snap_005.jpg,1,1571,1243,64,64
stereo20190405_133623_p3_snap_005.jpg,1,1813,656,118,118
stereo20190406_065607_p0_snap_085.jpg,1,932,156,92,92
stereo20190406_065607_p0_snap_085.jpg,3,1329,1913,76,76
stereo20190406_065607_p0_snap_085.jpg,2,1340,753,76,76
stereo20190406_065607_p0_snap_085.jpg,2,912,459,226,226
stereo20190406_065607_p0_snap_085.jpg,1,1845,1413,76,76
stereo20190406_065607_p0_snap_085.jpg,1,1705,1230,76,76
stereo20190406_065607_p0_snap_085.jpg,1,1402,1383,76,76
stereo20190406_065607_p0_snap_085.jpg,1,1402,1090,76,76
stereo20190406_065607_p0_snap_085.jpg,1,1293,763,92,92
